year,week,start_date,end_date,district,leptospirosis_cases_week,leptospirosis_cases_cumulative,parse_method,source_pdf
2025,43,2025.10.18,2025.10.24,Matale,5,220,pymupdf_v10,pdfs\2025_w43_en_695416a1d3c5e_Vol_52_no_43-english.pdf
2025,43,2025.10.18,2025.10.24,Nuwara Eliya,9,167,pymupdf_v10,pdfs\2025_w43_en_695416a1d3c5e_Vol_52_no_43-english.pdf
2025,43,2025.10.18,2025.10.24,Galle,26,728,pymupdf_v10,pdfs\2025_w43_en_695416a1d3c5e_Vol_52_no_43-english.pdf
2025,43,2025.10.18,2025.10.24,Hambantota,7,326,pymupdf_v10,pdfs\2025_w43_en_695416a1d3c5e_Vol_52_no_43-english.pdf
2025,43,2025.10.18,2025.10.24,Matara,7,400,pymupdf_v10,pdfs\2025_w43_en_695416a1d3c5e_Vol_52_no_43-english.pdf
2025,43,2025.10.18,2025.10.24,Jaffna,1,135,pymupdf_v10,pdfs\2025_w43_en_695416a1d3c5e_Vol_52_no_43-english.pdf
2025,43,2025.10.18,2025.10.24,Kilinochchi,0,64,pymupdf_v10,pdfs\2025_w43_en_695416a1d3c5e_Vol_52_no_43-english.pdf
2025,43,2025.10.18,2025.10.24,Mannar,1,30,pymupdf_v10,pdfs\2025_w43_en_695416a1d3c5e_Vol_52_no_43-english.pdf
2025,43,2025.10.18,2025.10.24,Vavuniya,3,80,pymupdf_v10,pdfs\2025_w43_en_695416a1d3c5e_Vol_52_no_43-english.pdf
2025,43,2025.10.18,2025.10.24,Mullaitivu,0,53,pymupdf_v10,pdfs\2025_w43_en_695416a1d3c5e_Vol_52_no_43-english.pdf
2025,43,2025.10.18,2025.10.24,Batticaloa,2,108,pymupdf_v10,pdfs\2025_w43_en_695416a1d3c5e_Vol_52_no_43-english.pdf
2025,43,2025.10.18,2025.10.24,Ampara,3,301,pymupdf_v10,pdfs\2025_w43_en_695416a1d3c5e_Vol_52_no_43-english.pdf
2025,43,2025.10.18,2025.10.24,Trincomalee,1,125,pymupdf_v10,pdfs\2025_w43_en_695416a1d3c5e_Vol_52_no_43-english.pdf
2025,43,2025.10.18,2025.10.24,Kurunegala,13,620,pymupdf_v10,pdfs\2025_w43_en_695416a1d3c5e_Vol_52_no_43-english.pdf
2025,43,2025.10.18,2025.10.24,Puttalam,9,253,pymupdf_v10,pdfs\2025_w43_en_695416a1d3c5e_Vol_52_no_43-english.pdf
2025,43,2025.10.18,2025.10.24,Anuradhapura,2,325,pymupdf_v10,pdfs\2025_w43_en_695416a1d3c5e_Vol_52_no_43-english.pdf
2025,43,2025.10.18,2025.10.24,Polonnaruwa,1,246,pymupdf_v10,pdfs\2025_w43_en_695416a1d3c5e_Vol_52_no_43-english.pdf
2025,43,2025.10.18,2025.10.24,Badulla,9,266,pymupdf_v10,pdfs\2025_w43_en_695416a1d3c5e_Vol_52_no_43-english.pdf
2025,43,2025.10.18,2025.10.24,Monaragala,7,470,pymupdf_v10,pdfs\2025_w43_en_695416a1d3c5e_Vol_52_no_43-english.pdf
2025,43,2025.10.18,2025.10.24,Ratnapura,35,1337,pymupdf_v10,pdfs\2025_w43_en_695416a1d3c5e_Vol_52_no_43-english.pdf
2025,43,2025.10.18,2025.10.24,Kegalle,16,672,pymupdf_v10,pdfs\2025_w43_en_695416a1d3c5e_Vol_52_no_43-english.pdf
2025,44,2025.10.25,2025.10.31,Colombo,4,377,pymupdf_v10,pdfs\2025_w44_en_6956accf27df1_Vol_52_no_44-english.pdf
2025,44,2025.10.25,2025.10.31,Gampaha,16,696,pymupdf_v10,pdfs\2025_w44_en_6956accf27df1_Vol_52_no_44-english.pdf
2025,44,2025.10.25,2025.10.31,Kalutara,11,551,pymupdf_v10,pdfs\2025_w44_en_6956accf27df1_Vol_52_no_44-english.pdf
2025,44,2025.10.25,2025.10.31,Kandy,7,263,pymupdf_v10,pdfs\2025_w44_en_6956accf27df1_Vol_52_no_44-english.pdf
2025,44,2025.10.25,2025.10.31,Matale,6,226,pymupdf_v10,pdfs\2025_w44_en_6956accf27df1_Vol_52_no_44-english.pdf
2025,44,2025.10.25,2025.10.31,Nuwara Eliya,3,170,pymupdf_v10,pdfs\2025_w44_en_6956accf27df1_Vol_52_no_44-english.pdf
2025,44,2025.10.25,2025.10.31,Galle,15,743,pymupdf_v10,pdfs\2025_w44_en_6956accf27df1_Vol_52_no_44-english.pdf
2025,44,2025.10.25,2025.10.31,Hambantota,4,330,pymupdf_v10,pdfs\2025_w44_en_6956accf27df1_Vol_52_no_44-english.pdf
2025,44,2025.10.25,2025.10.31,Matara,15,415,pymupdf_v10,pdfs\2025_w44_en_6956accf27df1_Vol_52_no_44-english.pdf
2025,44,2025.10.25,2025.10.31,Jaffna,4,139,pymupdf_v10,pdfs\2025_w44_en_6956accf27df1_Vol_52_no_44-english.pdf
2025,44,2025.10.25,2025.10.31,Kilinochchi,0,64,pymupdf_v10,pdfs\2025_w44_en_6956accf27df1_Vol_52_no_44-english.pdf
2025,44,2025.10.25,2025.10.31,Mannar,1,31,pymupdf_v10,pdfs\2025_w44_en_6956accf27df1_Vol_52_no_44-english.pdf
2025,44,2025.10.25,2025.10.31,Vavuniya,2,82,pymupdf_v10,pdfs\2025_w44_en_6956accf27df1_Vol_52_no_44-english.pdf
2025,44,2025.10.25,2025.10.31,Mullaitivu,0,53,pymupdf_v10,pdfs\2025_w44_en_6956accf27df1_Vol_52_no_44-english.pdf
2025,44,2025.10.25,2025.10.31,Batticaloa,0,108,pymupdf_v10,pdfs\2025_w44_en_6956accf27df1_Vol_52_no_44-english.pdf
2025,44,2025.10.25,2025.10.31,Ampara,7,308,pymupdf_v10,pdfs\2025_w44_en_6956accf27df1_Vol_52_no_44-english.pdf
2025,44,2025.10.25,2025.10.31,Trincomalee,0,125,pymupdf_v10,pdfs\2025_w44_en_6956accf27df1_Vol_52_no_44-english.pdf
2025,44,2025.10.25,2025.10.31,Kurunegala,14,634,pymupdf_v10,pdfs\2025_w44_en_6956accf27df1_Vol_52_no_44-english.pdf
2025,44,2025.10.25,2025.10.31,Puttalam,7,260,pymupdf_v10,pdfs\2025_w44_en_6956accf27df1_Vol_52_no_44-english.pdf
2025,44,2025.10.25,2025.10.31,Anuradhapura,2,327,pymupdf_v10,pdfs\2025_w44_en_6956accf27df1_Vol_52_no_44-english.pdf
2025,44,2025.10.25,2025.10.31,Polonnaruwa,1,247,pymupdf_v10,pdfs\2025_w44_en_6956accf27df1_Vol_52_no_44-english.pdf
2025,44,2025.10.25,2025.10.31,Badulla,5,271,pymupdf_v10,pdfs\2025_w44_en_6956accf27df1_Vol_52_no_44-english.pdf
2025,44,2025.10.25,2025.10.31,Monaragala,5,475,pymupdf_v10,pdfs\2025_w44_en_6956accf27df1_Vol_52_no_44-english.pdf
2025,44,2025.10.25,2025.10.31,Ratnapura,28,1365,pymupdf_v10,pdfs\2025_w44_en_6956accf27df1_Vol_52_no_44-english.pdf
2025,44,2025.10.25,2025.10.31,Kegalle,24,696,pymupdf_v10,pdfs\2025_w44_en_6956accf27df1_Vol_52_no_44-english.pdf
2025,45,2025.11.01,2025.11.07,Colombo,13,390,pymupdf_v10,pdfs\2025_w45_en_69577eb25c71d_Vol_52_no_45-english.pdf
2025,45,2025.11.01,2025.11.07,Gampaha,36,732,pymupdf_v10,pdfs\2025_w45_en_69577eb25c71d_Vol_52_no_45-english.pdf
2025,45,2025.11.01,2025.11.07,Kalutara,11,562,pymupdf_v10,pdfs\2025_w45_en_69577eb25c71d_Vol_52_no_45-english.pdf
2025,45,2025.11.01,2025.11.07,Kandy,5,268,pymupdf_v10,pdfs\2025_w45_en_69577eb25c71d_Vol_52_no_45-english.pdf
2025,45,2025.11.01,2025.11.07,Matale,0,226,pymupdf_v10,pdfs\2025_w45_en_69577eb25c71d_Vol_52_no_45-english.pdf
2025,45,2025.11.01,2025.11.07,Nuwara Eliya,3,173,pymupdf_v10,pdfs\2025_w45_en_69577eb25c71d_Vol_52_no_45-english.pdf
2025,45,2025.11.01,2025.11.07,Galle,18,761,pymupdf_v10,pdfs\2025_w45_en_69577eb25c71d_Vol_52_no_45-english.pdf
2025,45,2025.11.01,2025.11.07,Hambantota,3,333,pymupdf_v10,pdfs\2025_w45_en_69577eb25c71d_Vol_52_no_45-english.pdf
2025,45,2025.11.01,2025.11.07,Matara,7,422,pymupdf_v10,pdfs\2025_w45_en_69577eb25c71d_Vol_52_no_45-english.pdf
2025,45,2025.11.01,2025.11.07,Jaffna,3,142,pymupdf_v10,pdfs\2025_w45_en_69577eb25c71d_Vol_52_no_45-english.pdf
2025,45,2025.11.01,2025.11.07,Kilinochchi,0,64,pymupdf_v10,pdfs\2025_w45_en_69577eb25c71d_Vol_52_no_45-english.pdf
2025,45,2025.11.01,2025.11.07,Mannar,0,31,pymupdf_v10,pdfs\2025_w45_en_69577eb25c71d_Vol_52_no_45-english.pdf
2025,45,2025.11.01,2025.11.07,Vavuniya,1,83,pymupdf_v10,pdfs\2025_w45_en_69577eb25c71d_Vol_52_no_45-english.pdf
2025,45,2025.11.01,2025.11.07,Mullaitivu,2,55,pymupdf_v10,pdfs\2025_w45_en_69577eb25c71d_Vol_52_no_45-english.pdf
2025,45,2025.11.01,2025.11.07,Batticaloa,2,110,pymupdf_v10,pdfs\2025_w45_en_69577eb25c71d_Vol_52_no_45-english.pdf
2025,45,2025.11.01,2025.11.07,Ampara,8,316,pymupdf_v10,pdfs\2025_w45_en_69577eb25c71d_Vol_52_no_45-english.pdf
2025,45,2025.11.01,2025.11.07,Trincomalee,3,128,pymupdf_v10,pdfs\2025_w45_en_69577eb25c71d_Vol_52_no_45-english.pdf
2025,45,2025.11.01,2025.11.07,Kurunegala,14,648,pymupdf_v10,pdfs\2025_w45_en_69577eb25c71d_Vol_52_no_45-english.pdf
2025,45,2025.11.01,2025.11.07,Puttalam,13,273,pymupdf_v10,pdfs\2025_w45_en_69577eb25c71d_Vol_52_no_45-english.pdf
2025,45,2025.11.01,2025.11.07,Anuradhapura,5,332,pymupdf_v10,pdfs\2025_w45_en_69577eb25c71d_Vol_52_no_45-english.pdf
2025,45,2025.11.01,2025.11.07,Polonnaruwa,1,248,pymupdf_v10,pdfs\2025_w45_en_69577eb25c71d_Vol_52_no_45-english.pdf
2025,45,2025.11.01,2025.11.07,Badulla,6,277,pymupdf_v10,pdfs\2025_w45_en_69577eb25c71d_Vol_52_no_45-english.pdf
2025,45,2025.11.01,2025.11.07,Monaragala,7,482,pymupdf_v10,pdfs\2025_w45_en_69577eb25c71d_Vol_52_no_45-english.pdf
2025,45,2025.11.01,2025.11.07,Ratnapura,25,1390,pymupdf_v10,pdfs\2025_w45_en_69577eb25c71d_Vol_52_no_45-english.pdf
2025,45,2025.11.01,2025.11.07,Kegalle,15,711,pymupdf_v10,pdfs\2025_w45_en_69577eb25c71d_Vol_52_no_45-english.pdf
2025,46,2025.11.08,2025.11.14,Colombo,8,398,pymupdf_v10,pdfs\2025_w46_en_69628c05cebe0_Vol_52_no_46-english.pdf
2025,46,2025.11.08,2025.11.14,Gampaha,14,746,pymupdf_v10,pdfs\2025_w46_en_69628c05cebe0_Vol_52_no_46-english.pdf
2025,46,2025.11.08,2025.11.14,Kalutara,2,564,pymupdf_v10,pdfs\2025_w46_en_69628c05cebe0_Vol_52_no_46-english.pdf
2025,46,2025.11.08,2025.11.14,Kandy,4,272,pymupdf_v10,pdfs\2025_w46_en_69628c05cebe0_Vol_52_no_46-english.pdf
2025,46,2025.11.08,2025.11.14,Matale,5,231,pymupdf_v10,pdfs\2025_w46_en_69628c05cebe0_Vol_52_no_46-english.pdf
2025,46,2025.11.08,2025.11.14,Nuwara Eliya,6,179,pymupdf_v10,pdfs\2025_w46_en_69628c05cebe0_Vol_52_no_46-english.pdf
2025,46,2025.11.08,2025.11.14,Galle,10,771,pymupdf_v10,pdfs\2025_w46_en_69628c05cebe0_Vol_52_no_46-english.pdf
2025,46,2025.11.08,2025.11.14,Hambantota,4,337,pymupdf_v10,pdfs\2025_w46_en_69628c05cebe0_Vol_52_no_46-english.pdf
2025,46,2025.11.08,2025.11.14,Matara,8,430,pymupdf_v10,pdfs\2025_w46_en_69628c05cebe0_Vol_52_no_46-english.pdf
2025,46,2025.11.08,2025.11.14,Jaffna,3,145,pymupdf_v10,pdfs\2025_w46_en_69628c05cebe0_Vol_52_no_46-english.pdf
2025,46,2025.11.08,2025.11.14,Kilinochchi,3,67,pymupdf_v10,pdfs\2025_w46_en_69628c05cebe0_Vol_52_no_46-english.pdf
2025,46,2025.11.08,2025.11.14,Mannar,1,32,pymupdf_v10,pdfs\2025_w46_en_69628c05cebe0_Vol_52_no_46-english.pdf
2025,46,2025.11.08,2025.11.14,Vavuniya,1,84,pymupdf_v10,pdfs\2025_w46_en_69628c05cebe0_Vol_52_no_46-english.pdf
2025,46,2025.11.08,2025.11.14,Mullaitivu,0,55,pymupdf_v10,pdfs\2025_w46_en_69628c05cebe0_Vol_52_no_46-english.pdf
2025,46,2025.11.08,2025.11.14,Batticaloa,0,110,pymupdf_v10,pdfs\2025_w46_en_69628c05cebe0_Vol_52_no_46-english.pdf
2025,46,2025.11.08,2025.11.14,Ampara,6,322,pymupdf_v10,pdfs\2025_w46_en_69628c05cebe0_Vol_52_no_46-english.pdf
2025,46,2025.11.08,2025.11.14,Trincomalee,3,131,pymupdf_v10,pdfs\2025_w46_en_69628c05cebe0_Vol_52_no_46-english.pdf
2025,46,2025.11.08,2025.11.14,Kurunegala,33,681,pymupdf_v10,pdfs\2025_w46_en_69628c05cebe0_Vol_52_no_46-english.pdf
2025,46,2025.11.08,2025.11.14,Puttalam,9,282,pymupdf_v10,pdfs\2025_w46_en_69628c05cebe0_Vol_52_no_46-english.pdf
2025,46,2025.11.08,2025.11.14,Anuradhapura,6,338,pymupdf_v10,pdfs\2025_w46_en_69628c05cebe0_Vol_52_no_46-english.pdf
2025,46,2025.11.08,2025.11.14,Polonnaruwa,2,250,pymupdf_v10,pdfs\2025_w46_en_69628c05cebe0_Vol_52_no_46-english.pdf
2025,46,2025.11.08,2025.11.14,Badulla,5,282,pymupdf_v10,pdfs\2025_w46_en_69628c05cebe0_Vol_52_no_46-english.pdf
2025,46,2025.11.08,2025.11.14,Monaragala,13,495,pymupdf_v10,pdfs\2025_w46_en_69628c05cebe0_Vol_52_no_46-english.pdf
2025,46,2025.11.08,2025.11.14,Ratnapura,17,1407,pymupdf_v10,pdfs\2025_w46_en_69628c05cebe0_Vol_52_no_46-english.pdf
2025,46,2025.11.08,2025.11.14,Kegalle,11,722,pymupdf_v10,pdfs\2025_w46_en_69628c05cebe0_Vol_52_no_46-english.pdf
2025,47,2025.11.15,2025.11.21,Colombo,21,419,pymupdf_v10,pdfs\2025_w47_en_6984e12a5f212_Vol_52_no_47-english.pdf
2025,47,2025.11.15,2025.11.21,Gampaha,7,753,pymupdf_v10,pdfs\2025_w47_en_6984e12a5f212_Vol_52_no_47-english.pdf
2025,47,2025.11.15,2025.11.21,Kalutara,12,576,pymupdf_v10,pdfs\2025_w47_en_6984e12a5f212_Vol_52_no_47-english.pdf
2025,47,2025.11.15,2025.11.21,Kandy,4,276,pymupdf_v10,pdfs\2025_w47_en_6984e12a5f212_Vol_52_no_47-english.pdf
2025,47,2025.11.15,2025.11.21,Matale,8,239,pymupdf_v10,pdfs\2025_w47_en_6984e12a5f212_Vol_52_no_47-english.pdf
2025,47,2025.11.15,2025.11.21,Nuwara Eliya,2,181,pymupdf_v10,pdfs\2025_w47_en_6984e12a5f212_Vol_52_no_47-english.pdf
2025,47,2025.11.15,2025.11.21,Galle,40,811,pymupdf_v10,pdfs\2025_w47_en_6984e12a5f212_Vol_52_no_47-english.pdf
2025,47,2025.11.15,2025.11.21,Hambantota,3,340,pymupdf_v10,pdfs\2025_w47_en_6984e12a5f212_Vol_52_no_47-english.pdf
2025,47,2025.11.15,2025.11.21,Matara,9,439,pymupdf_v10,pdfs\2025_w47_en_6984e12a5f212_Vol_52_no_47-english.pdf
2025,47,2025.11.15,2025.11.21,Jaffna,1,146,pymupdf_v10,pdfs\2025_w47_en_6984e12a5f212_Vol_52_no_47-english.pdf
2025,47,2025.11.15,2025.11.21,Kilinochchi,1,68,pymupdf_v10,pdfs\2025_w47_en_6984e12a5f212_Vol_52_no_47-english.pdf
2025,47,2025.11.15,2025.11.21,Mannar,0,32,pymupdf_v10,pdfs\2025_w47_en_6984e12a5f212_Vol_52_no_47-english.pdf
2025,47,2025.11.15,2025.11.21,Vavuniya,3,87,pymupdf_v10,pdfs\2025_w47_en_6984e12a5f212_Vol_52_no_47-english.pdf
2025,47,2025.11.15,2025.11.21,Mullaitivu,0,55,pymupdf_v10,pdfs\2025_w47_en_6984e12a5f212_Vol_52_no_47-english.pdf
2025,47,2025.11.15,2025.11.21,Batticaloa,3,113,pymupdf_v10,pdfs\2025_w47_en_6984e12a5f212_Vol_52_no_47-english.pdf
2025,47,2025.11.15,2025.11.21,Ampara,14,336,pymupdf_v10,pdfs\2025_w47_en_6984e12a5f212_Vol_52_no_47-english.pdf
2025,47,2025.11.15,2025.11.21,Trincomalee,4,135,pymupdf_v10,pdfs\2025_w47_en_6984e12a5f212_Vol_52_no_47-english.pdf
2025,47,2025.11.15,2025.11.21,Kurunegala,44,725,pymupdf_v10,pdfs\2025_w47_en_6984e12a5f212_Vol_52_no_47-english.pdf
2025,47,2025.11.15,2025.11.21,Puttalam,12,294,pymupdf_v10,pdfs\2025_w47_en_6984e12a5f212_Vol_52_no_47-english.pdf
2025,47,2025.11.15,2025.11.21,Anuradhapura,8,347,pymupdf_v10,pdfs\2025_w47_en_6984e12a5f212_Vol_52_no_47-english.pdf
2025,47,2025.11.15,2025.11.21,Polonnaruwa,3,253,pymupdf_v10,pdfs\2025_w47_en_6984e12a5f212_Vol_52_no_47-english.pdf
2025,47,2025.11.15,2025.11.21,Badulla,3,285,pymupdf_v10,pdfs\2025_w47_en_6984e12a5f212_Vol_52_no_47-english.pdf
2025,47,2025.11.15,2025.11.21,Monaragala,12,507,pymupdf_v10,pdfs\2025_w47_en_6984e12a5f212_Vol_52_no_47-english.pdf
2025,47,2025.11.15,2025.11.21,Ratnapura,24,1431,pymupdf_v10,pdfs\2025_w47_en_6984e12a5f212_Vol_52_no_47-english.pdf
2025,47,2025.11.15,2025.11.21,Kegalle,26,748,pymupdf_v10,pdfs\2025_w47_en_6984e12a5f212_Vol_52_no_47-english.pdf
2025,48,2025.11.22,2025.11.28,Colombo,8,427,pymupdf_v10,pdfs\2025_w48_en_698b5ec9c1d7a_Vol_52_no_48-english.pdf
2025,48,2025.11.22,2025.11.28,Gampaha,22,775,pymupdf_v10,pdfs\2025_w48_en_698b5ec9c1d7a_Vol_52_no_48-english.pdf
2025,48,2025.11.22,2025.11.28,Kalutara,6,582,pymupdf_v10,pdfs\2025_w48_en_698b5ec9c1d7a_Vol_52_no_48-english.pdf
2025,48,2025.11.22,2025.11.28,Kandy,1,277,pymupdf_v10,pdfs\2025_w48_en_698b5ec9c1d7a_Vol_52_no_48-english.pdf
2025,48,2025.11.22,2025.11.28,Matale,19,258,pymupdf_v10,pdfs\2025_w48_en_698b5ec9c1d7a_Vol_52_no_48-english.pdf
2025,48,2025.11.22,2025.11.28,Nuwara Eliya,2,183,pymupdf_v10,pdfs\2025_w48_en_698b5ec9c1d7a_Vol_52_no_48-english.pdf
2025,48,2025.11.22,2025.11.28,Galle,21,832,pymupdf_v10,pdfs\2025_w48_en_698b5ec9c1d7a_Vol_52_no_48-english.pdf
2025,48,2025.11.22,2025.11.28,Hambantota,5,345,pymupdf_v10,pdfs\2025_w48_en_698b5ec9c1d7a_Vol_52_no_48-english.pdf
2025,48,2025.11.22,2025.11.28,Matara,11,450,pymupdf_v10,pdfs\2025_w48_en_698b5ec9c1d7a_Vol_52_no_48-english.pdf
2025,48,2025.11.22,2025.11.28,Jaffna,5,151,pymupdf_v10,pdfs\2025_w48_en_698b5ec9c1d7a_Vol_52_no_48-english.pdf
2025,48,2025.11.22,2025.11.28,Kilinochchi,0,68,pymupdf_v10,pdfs\2025_w48_en_698b5ec9c1d7a_Vol_52_no_48-english.pdf
2025,48,2025.11.22,2025.11.28,Mannar,0,32,pymupdf_v10,pdfs\2025_w48_en_698b5ec9c1d7a_Vol_52_no_48-english.pdf
2025,48,2025.11.22,2025.11.28,Vavuniya,3,90,pymupdf_v10,pdfs\2025_w48_en_698b5ec9c1d7a_Vol_52_no_48-english.pdf
2025,48,2025.11.22,2025.11.28,Mullaitivu,0,55,pymupdf_v10,pdfs\2025_w48_en_698b5ec9c1d7a_Vol_52_no_48-english.pdf
2025,48,2025.11.22,2025.11.28,Batticaloa,1,114,pymupdf_v10,pdfs\2025_w48_en_698b5ec9c1d7a_Vol_52_no_48-english.pdf
2025,48,2025.11.22,2025.11.28,Ampara,13,349,pymupdf_v10,pdfs\2025_w48_en_698b5ec9c1d7a_Vol_52_no_48-english.pdf
2025,48,2025.11.22,2025.11.28,Trincomalee,1,136,pymupdf_v10,pdfs\2025_w48_en_698b5ec9c1d7a_Vol_52_no_48-english.pdf
2025,48,2025.11.22,2025.11.28,Kurunegala,39,764,pymupdf_v10,pdfs\2025_w48_en_698b5ec9c1d7a_Vol_52_no_48-english.pdf
2025,48,2025.11.22,2025.11.28,Puttalam,11,305,pymupdf_v10,pdfs\2025_w48_en_698b5ec9c1d7a_Vol_52_no_48-english.pdf
2025,48,2025.11.22,2025.11.28,Anuradhapura,3,350,pymupdf_v10,pdfs\2025_w48_en_698b5ec9c1d7a_Vol_52_no_48-english.pdf
2025,48,2025.11.22,2025.11.28,Polonnaruwa,8,261,pymupdf_v10,pdfs\2025_w48_en_698b5ec9c1d7a_Vol_52_no_48-english.pdf
2025,48,2025.11.22,2025.11.28,Badulla,3,288,pymupdf_v10,pdfs\2025_w48_en_698b5ec9c1d7a_Vol_52_no_48-english.pdf
2025,48,2025.11.22,2025.11.28,Monaragala,7,514,pymupdf_v10,pdfs\2025_w48_en_698b5ec9c1d7a_Vol_52_no_48-english.pdf
2025,48,2025.11.22,2025.11.28,Ratnapura,37,1468,pymupdf_v10,pdfs\2025_w48_en_698b5ec9c1d7a_Vol_52_no_48-english.pdf
2025,48,2025.11.22,2025.11.28,Kegalle,12,760,pymupdf_v10,pdfs\2025_w48_en_698b5ec9c1d7a_Vol_52_no_48-english.pdf
2025,49,2025.11.29,2025.12.05,Colombo,0,427,pymupdf_v10,pdfs\2025_w49_en_698ccc6e34f74_Vol_52_no_49-english.pdf
2025,49,2025.11.29,2025.12.05,Gampaha,7,782,pymupdf_v10,pdfs\2025_w49_en_698ccc6e34f74_Vol_52_no_49-english.pdf
2025,49,2025.11.29,2025.12.05,Kalutara,7,589,pymupdf_v10,pdfs\2025_w49_en_698ccc6e34f74_Vol_52_no_49-english.pdf
2025,49,2025.11.29,2025.12.05,Kandy,4,281,pymupdf_v10,pdfs\2025_w49_en_698ccc6e34f74_Vol_52_no_49-english.pdf
2025,49,2025.11.29,2025.12.05,Matale,5,263,pymupdf_v10,pdfs\2025_w49_en_698ccc6e34f74_Vol_52_no_49-english.pdf
2025,49,2025.11.29,2025.12.05,Nuwara Eliya,6,189,pymupdf_v10,pdfs\2025_w49_en_698ccc6e34f74_Vol_52_no_49-english.pdf
2025,49,2025.11.29,2025.12.05,Galle,27,859,pymupdf_v10,pdfs\2025_w49_en_698ccc6e34f74_Vol_52_no_49-english.pdf
2025,49,2025.11.29,2025.12.05,Hambantota,0,345,pymupdf_v10,pdfs\2025_w49_en_698ccc6e34f74_Vol_52_no_49-english.pdf
2025,49,2025.11.29,2025.12.05,Matara,8,458,pymupdf_v10,pdfs\2025_w49_en_698ccc6e34f74_Vol_52_no_49-english.pdf
2025,49,2025.11.29,2025.12.05,Jaffna,5,156,pymupdf_v10,pdfs\2025_w49_en_698ccc6e34f74_Vol_52_no_49-english.pdf
2025,49,2025.11.29,2025.12.05,Kilinochchi,0,68,pymupdf_v10,pdfs\2025_w49_en_698ccc6e34f74_Vol_52_no_49-english.pdf
2025,49,2025.11.29,2025.12.05,Mannar,1,33,pymupdf_v10,pdfs\2025_w49_en_698ccc6e34f74_Vol_52_no_49-english.pdf
2025,49,2025.11.29,2025.12.05,Vavuniya,1,91,pymupdf_v10,pdfs\2025_w49_en_698ccc6e34f74_Vol_52_no_49-english.pdf
2025,49,2025.11.29,2025.12.05,Mullaitivu,0,55,pymupdf_v10,pdfs\2025_w49_en_698ccc6e34f74_Vol_52_no_49-english.pdf
2025,49,2025.11.29,2025.12.05,Batticaloa,5,119,pymupdf_v10,pdfs\2025_w49_en_698ccc6e34f74_Vol_52_no_49-english.pdf
2025,49,2025.11.29,2025.12.05,Ampara,7,356,pymupdf_v10,pdfs\2025_w49_en_698ccc6e34f74_Vol_52_no_49-english.pdf
2025,49,2025.11.29,2025.12.05,Trincomalee,2,138,pymupdf_v10,pdfs\2025_w49_en_698ccc6e34f74_Vol_52_no_49-english.pdf
2025,49,2025.11.29,2025.12.05,Kurunegala,6,770,pymupdf_v10,pdfs\2025_w49_en_698ccc6e34f74_Vol_52_no_49-english.pdf
2025,49,2025.11.29,2025.12.05,Puttalam,4,309,pymupdf_v10,pdfs\2025_w49_en_698ccc6e34f74_Vol_52_no_49-english.pdf
2025,49,2025.11.29,2025.12.05,Anuradhapura,12,362,pymupdf_v10,pdfs\2025_w49_en_698ccc6e34f74_Vol_52_no_49-english.pdf
2025,49,2025.11.29,2025.12.05,Polonnaruwa,5,266,pymupdf_v10,pdfs\2025_w49_en_698ccc6e34f74_Vol_52_no_49-english.pdf
2025,49,2025.11.29,2025.12.05,Badulla,3,291,pymupdf_v10,pdfs\2025_w49_en_698ccc6e34f74_Vol_52_no_49-english.pdf
2025,49,2025.11.29,2025.12.05,Monaragala,6,520,pymupdf_v10,pdfs\2025_w49_en_698ccc6e34f74_Vol_52_no_49-english.pdf
2025,49,2025.11.29,2025.12.05,Ratnapura,24,1492,pymupdf_v10,pdfs\2025_w49_en_698ccc6e34f74_Vol_52_no_49-english.pdf
2025,49,2025.11.29,2025.12.05,Kegalle,9,769,pymupdf_v10,pdfs\2025_w49_en_698ccc6e34f74_Vol_52_no_49-english.pdf
2025,50,2025.12.06,2025.12.12,Colombo,6,433,pymupdf_v10,pdfs\2025_w50_en_6991d50c7a45a_Vol_52_no_50-english.pdf
2025,50,2025.12.06,2025.12.12,Gampaha,13,795,pymupdf_v10,pdfs\2025_w50_en_6991d50c7a45a_Vol_52_no_50-english.pdf
2025,50,2025.12.06,2025.12.12,Kalutara,9,598,pymupdf_v10,pdfs\2025_w50_en_6991d50c7a45a_Vol_52_no_50-english.pdf
2025,50,2025.12.06,2025.12.12,Kandy,9,290,pymupdf_v10,pdfs\2025_w50_en_6991d50c7a45a_Vol_52_no_50-english.pdf
2025,50,2025.12.06,2025.12.12,Matale,8,271,pymupdf_v10,pdfs\2025_w50_en_6991d50c7a45a_Vol_52_no_50-english.pdf
2025,50,2025.12.06,2025.12.12,Nuwara Eliya,3,192,pymupdf_v10,pdfs\2025_w50_en_6991d50c7a45a_Vol_52_no_50-english.pdf
2025,50,2025.12.06,2025.12.12,Galle,18,877,pymupdf_v10,pdfs\2025_w50_en_6991d50c7a45a_Vol_52_no_50-english.pdf
2025,50,2025.12.06,2025.12.12,Hambantota,6,351,pymupdf_v10,pdfs\2025_w50_en_6991d50c7a45a_Vol_52_no_50-english.pdf
2025,50,2025.12.06,2025.12.12,Matara,10,468,pymupdf_v10,pdfs\2025_w50_en_6991d50c7a45a_Vol_52_no_50-english.pdf
2025,50,2025.12.06,2025.12.12,Jaffna,19,175,pymupdf_v10,pdfs\2025_w50_en_6991d50c7a45a_Vol_52_no_50-english.pdf
